year_id,Grade_id,Location_id,Math Number Tested,Math Mean Scale Score,ELA Number Tested,ELA Mean Scale Score
17,1,10935,94,609.8085327,95,605.9052734
10,2,10935,122,303.5409851,119,309.4790039
11,2,10935,121,321.4049683,116,302.4827576
12,2,10935,119,327.6722717,118,310.5678101
13,2,10935,118,320.0847473,117,311.0
14,2,10935,118,323.0254211,117,312.222229
15,2,10935,117,607.444458,119,606.2857056
16,2,10935,114,611.3947144,114,607.175415
17,2,10935,82,603.8170776,81,607.7036743
10,3,10935,93,317.4946289,94,304.2872314
11,3,10935,92,321.4239197,92,304.9673767
12,3,10935,74,326.4053955,74,306.0810852
13,3,10935,73,320.9041138,74,312.6351318
14,3,10935,81,318.4320984,81,305.5432129
15,3,10935,78,602.3846436,77,604.8701172
16,3,10935,77,606.675354,77,605.5454712
17,3,10935,54,606.944458,54,604.6296387
10,0,10936,95,328.4631653,96,321.78125
11,0,10936,81,336.222229,81,324.7037048
12,0,10936,99,332.0707092,100,327.2200012
13,0,10936,75,335.8800049,74,326.5270386
14,0,10936,88,329.4431763,88,334.1136475
15,0,10936,100,617.6799927,98,618.918396
16,0,10936,110,615.8909302,110,615.9818115
17,0,10936,80,618.6624756,81,614.5308838
10,1,10936,93,327.4301147,93,325.5053711
11,1,10936,92,344.2391357,91,325.1428528
12,1,10936,88,336.6363525,87,329.2873535
13,1,10936,101,338.3960266,99,333.8484802
14,1,10936,84,332.4166565,81,326.6296387
15,1,10936,86,615.6860352,83,620.7229004
16,1,10936,108,618.8703613,104,614.2307739
17,1,10936,69,622.5362549,64,621.78125
10,2,10936,112,343.71429439999997,111,342.9639587
11,2,10936,89,339.5617981,88,328.3409119
12,2,10936,86,342.4883728,84,327.9523926
13,2,10936,87,340.7701111,89,327.1123657
14,2,10936,107,337.1682129,106,334.3679199
15,2,10936,76,612.6973877,76,615.2631836
16,2,10936,79,612.9493408,76,613.3947144
17,2,10936,53,614.0188599,51,618.3921509
10,3,10936,23,330.3478394,23,318.9130554
11,3,10936,23,355.5217285,23,342.3912964
12,3,10936,27,331.7407532,27,324.5185242
13,3,10936,25,322.9599915,25,309.3599854
14,3,10936,22,331.7272644,23,315.3912964
15,3,10936,13,613.9230957,13,609.1538696
16,3,10936,14,609.4285889,14,600.9285889
10,0,10937,159,305.4654236,158,298.8544312
11,0,10937,169,308.7100525,165,298.2000122
12,0,10937,157,303.8726196,153,293.7450867
13,0,10937,167,310.7964172,166,307.8132629
14,0,10937,157,314.6560364,152,311.1184082
15,0,10937,164,599.2561035,164,598.237793
16,0,10937,110,599.1363525,97,600.0
17,0,10937,90,595.7666626,87,599.0114746
10,1,10937,158,295.8354492,158,299.9114075
11,1,10937,153,310.1503296,150,299.0866699
12,1,10937,165,305.8484802,163,297.0736084
13,1,10937,142,304.3591614,140,308.0571289
14,1,10937,169,295.9704285,164,301.987793
15,1,10937,151,599.5827637,147,601.8707275
16,1,10937,157,599.8025513,155,597.6644897
17,1,10937,96,594.145813,92,594.8804321
10,2,10937,174,309.6321716,172,305.633728
11,2,10937,158,318.8291016,155,300.2580566
12,2,10937,140,320.96429439999997,138,304.5507202
13,2,10937,157,318.3694153,160,307.7124939
14,2,10937,133,312.5413513,130,303.9692383
15,2,10937,135,604.4147949,136,604.3970337
16,2,10937,141,605.8439941,135,602.0148315
17,2,10937,111,598.7477417,112,603.9821167
10,0,10938,120,318.3166809,120,312.4916687
11,0,10938,136,325.8088379,137,308.3065796
12,0,10938,120,317.0333252,120,311.75
13,0,10938,142,321.7394409,144,326.7291565
14,0,10938,174,318.4023132,174,322.2758484
15,0,10938,161,605.7639771,160,607.125
16,0,10938,114,613.7017822,116,613.25
17,0,10938,87,616.7701416,89,613.2471924
10,1,10938,145,313.6827698,144,305.5138855
11,1,10938,121,326.6776733,117,312.1794739
12,1,10938,143,324.9020996,142,310.0352173
13,1,10938,124,314.9435425,124,312.5403137
14,1,10938,147,317.9387817,147,321.9863892
15,1,10938,160,608.96875,162,611.0432129
16,1,10938,144,613.625,142,612.2957764
17,1,10938,80,612.1624756,84,611.25
10,2,10938,126,315.6745911,126,306.1984253
11,2,10938,151,330.2648926,151,302.5033264
12,2,10938,122,330.557373,122,309.5491943
13,2,10938,139,313.3597107,137,305.1824951
14,2,10938,117,313.1965942,118,309.2542419
15,2,10938,150,605.6866455,150,604.793335
16,2,10938,137,611.9196777,140,607.18573
17,2,10938,90,607.7444458,96,613.03125
10,0,10939,140,317.1071472,139,308.9136658
11,0,10939,128,315.3671875,123,307.6178894
12,0,10939,152,324.4407959,150,313.9400024
13,0,10939,137,315.8977966,134,321.0298462
14,0,10939,114,320.921051,107,311.4672852
15,0,10939,115,603.7913208,108,604.7963257
16,0,10939,117,603.1282349,110,603.0999756
17,0,10939,92,597.3804321,86,598.5697632
10,1,10939,139,316.3237305,138,312.0942078
11,1,10939,143,322.6783142,140,311.3071289
12,1,10939,135,315.1851807,133,309.9172974
13,1,10939,141,318.1418457,138,323.9565125
14,1,10939,129,314.7209167,127,314.2125854
15,1,10939,117,607.2734985,115,599.9043579
16,1,10939,127,604.0236206,125,599.9520264
17,1,10939,86,604.8139648,81,604.1358032
10,2,10939,129,316.5348816,126,312.0476074
11,2,10939,139,330.4100647,134,313.6417847
12,2,10939,137,324.5985413,134,310.6641846
13,2,10939,134,318.462677,130,310.5076904
14,2,10939,137,324.6569214,133,317.1353455
15,2,10939,114,607.9824829,112,605.5178833
16,2,10939,127,610.0629883,117,607.8717651
17,2,10939,81,601.0493774,85,602.7764893
10,0,10940,97,277.8144226,96,278.7708435
11,0,10940,96,291.8333435,92,283.1412964
12,0,10940,82,279.5975647,81,281.0864258
13,0,10940,68,291.6470642,66,291.8636475
14,0,10940,34,301.8235168,33,302.969696
15,0,10940,32,602.0,35,606.68573
16,0,10940,37,597.4594727,38,598.8157959
17,0,10940,23,603.1738892,38,603.9210815
10,1,10940,103,288.6893311,103,283.0873718
11,1,10940,91,285.7033081,89,285.7752686
12,1,10940,90,283.1333313,90,280.5666809
13,1,10940,72,287.972229,68,300.5588379
14,1,10940,44,298.0227356,46,298.6521606
15,1,10940,37,600.7026978,33,605.2727051
16,1,10940,36,600.388916,36,602.444458
17,1,10940,14,607.0,30,599.5666504
10,2,10940,87,283.3103333,85,285.3999939
11,2,10940,94,289.3404236,94,289.4361572
12,2,10940,80,276.7749939,79,280.6329041
13,2,10940,85,282.3529358,83,285.6144714
14,2,10940,42,291.3095093,50,294.9400024
15,2,10940,38,598.3421021,40,604.0999756
16,2,10940,54,598.5184937,46,603.9782715
17,2,10940,4,0.0,23,605.5652466
10,0,10941,113,329.8583984,109,319.4770508
11,0,10941,117,324.5128174,115,314.8956604
12,0,10941,122,320.5163879,119,318.5882263
13,0,10941,146,325.0068359,143,325.5594482
14,0,10941,121,331.1818237,118,323.466095
15,0,10941,105,609.8666382,103,612.1747437
16,0,10941,134,611.925354,136,609.9926758
17,0,10941,125,612.5440063,124,612.4193726
10,1,10941,104,332.9038391,103,320.4757385
11,1,10941,105,341.5142822,105,330.9333191
12,1,10941,117,332.4700928,116,326.5517273
13,1,10941,109,334.8440247,105,331.980957
14,1,10941,144,328.9375,141,331.1985779
15,1,10941,119,613.8487549,120,611.5750122
16,1,10941,107,614.1962891,102,611.0490112
17,1,10941,108,617.7963257,105,615.6762085
10,2,10941,94,329.3510742,92,317.2608643
11,2,10941,104,335.0192261,101,319.8118896
12,2,10941,92,342.4891357,93,325.9570007
13,2,10941,108,332.2685242,108,321.6759338
14,2,10941,103,334.8834839,100,324.1700134
15,2,10941,140,613.0714111,138,612.4855347
16,2,10941,107,615.7009277,109,612.678894
17,2,10941,87,618.7930908,91,619.4835205
10,3,10942,461,323.2646484,454,310.5198364
11,3,10942,470,330.3765869,460,314.96521
12,3,10942,464,327.5409546,460,314.2695618
13,3,10942,489,326.5726013,477,316.9098511
14,3,10942,459,324.5250549,460,316.236969
15,3,10942,513,612.9161987,512,610.8554688
16,3,10942,504,611.9563599,500,608.697998
17,3,10942,427,611.6697998,448,612.078125
10,4,10942,454,313.0528564,448,305.0066833
11,4,10942,456,318.5263062,446,307.661438
12,4,10942,477,325.9874268,472,312.4936523
13,4,10942,476,326.6029358,471,320.1464844
14,4,10942,496,321.2419434,487,323.0554504
15,4,10942,475,610.4547119,478,609.4623413
16,4,10942,508,613.3582764,514,611.758728
17,4,10942,402,611.9701538,415,614.3566284
10,5,10942,351,313.3618164,344,302.9622192
11,5,10942,266,298.3421021,446,310.2264709
12,5,10942,271,303.6346741,439,309.3758545
13,5,10942,266,305.5225525,443,322.541748
14,5,10942,236,295.5932312,448,324.62054439999997
15,5,10942,233,603.1974487,416,608.3101196
16,5,10942,257,609.5019531,385,605.9662476
17,5,10942,160,601.1124878,434,609.6751099
10,0,10943,95,280.1789551,95,295.5684204
11,0,10943,106,292.3773499,106,287.5471802
12,0,10943,103,291.6019287,101,292.5544434
13,0,10943,112,293.7053528,110,296.0090942
14,0,10943,104,298.2788391,99,299.222229
15,0,10943,81,596.7160645,78,598.0512695
16,0,10943,99,593.888916,97,595.6288452
17,0,10943,68,592.6323242,70,596.1571655
10,1,10943,78,282.7564087,78,290.0641174
11,1,10943,85,298.2823486,85,296.447052
12,1,10943,105,281.1047668,103,290.1553345
13,1,10943,92,290.8260803,90,304.1666565
14,1,10943,118,281.8898315,117,296.0598145
15,1,10943,100,591.960022,102,596.4901733
16,1,10943,79,595.1645508,77,596.0
17,1,10943,72,583.694458,75,591.1599731
10,2,10943,106,279.8867798,107,288.2523499
11,2,10943,85,293.7529297,83,287.9036255
12,2,10943,95,304.0105286,96,290.90625
13,2,10943,102,292.6960754,101,293.4059448
14,2,10943,95,288.7894592,97,295.1134033
15,2,10943,110,581.654541,106,593.7075195
16,2,10943,101,593.534668,100,594.7700195
17,2,10943,78,586.0769043,75,600.5333252
10,0,10944,109,315.0091858,108,315.8148193
11,0,10944,89,311.1235962,88,304.8863525
12,0,10944,109,313.8256836,107,317.5700989
13,0,10944,127,314.6299133,121,312.2975159
14,0,10944,125,312.8800049,125,314.4320068
15,0,10944,82,604.8048706,82,604.3170776
16,0,10944,106,604.1509399,106,605.2641602
17,0,10944,59,607.1356201,58,607.5172119
10,1,10944,108,314.7962952,107,316.4579468
11,1,10944,102,324.068634,101,315.6534729
12,1,10944,88,313.8863525,88,307.8636475
13,1,10944,107,324.5607605,106,323.3867798
14,1,10944,117,315.4615479,115,317.3652039
15,1,10944,119,611.6470337,116,608.6896362
16,1,10944,81,606.444458,81,604.1851807
17,1,10944,58,597.7241211,59,594.711853
10,2,10944,90,309.9666748,88,311.1363525
11,2,10944,103,327.0970764,102,316.1862793
12,2,10944,96,318.875,94,317.2446899
13,2,10944,80,320.6749878,79,312.1645508
14,2,10944,108,324.9629517,107,310.7756958
15,2,10944,110,609.3636475,109,606.5596313
16,2,10944,105,615.31427,105,607.666687
17,2,10944,81,596.0247192,79,605.6202393
10,3,10945,126,304.1190491,126,303.444458
11,3,10945,125,314.4559937,125,305.6000061
12,3,10945,119,307.5378113,121,306.396698
13,3,10945,91,304.9890137,86,311.3604736
14,3,10945,118,304.7711792,117,298.2307739
15,3,10945,124,600.362915,123,602.5284424
16,3,10945,128,602.7578125,129,601.3023071
17,3,10945,91,595.4725342,99,603.5454712
10,4,10945,108,298.9351807,108,301.1759338
11,4,10945,116,308.620697,120,299.0833435
12,4,10945,114,305.9473572,114,305.0263062
13,4,10945,97,298.3917542,99,310.7575684
14,4,10945,91,308.5384521,94,318.0638428
15,4,10945,115,598.4782715,121,600.4297485
16,4,10945,87,597.0344849,113,600.0265503
17,4,10945,73,597.9451904,92,606.0978394
10,5,10945,99,314.8888855,99,314.3737488
11,5,10945,67,282.2089539,108,299.8796387
12,5,10945,56,288.3571472,100,307.6000061
13,5,10945,38,276.1842041,82,309.6829224
14,5,10945,46,256.6739197,107,307.757019
15,5,10945,48,592.0,101,601.1287231
10,0,10946,110,314.2363586,109,315.6880798
11,0,10946,107,331.6728821,107,319.2055969
12,0,10946,98,327.8061218,99,315.9393921
13,0,10946,104,329.2884521,104,329.4326782
14,0,10946,105,325.7238159,99,327.1717224
15,0,10946,104,607.2403564,102,608.4215698
16,0,10946,106,609.6226196,105,609.8190308
17,0,10946,91,611.7802124,91,612.032959
10,1,10946,95,312.1052551,92,312.2282715
11,1,10946,109,320.7522888,106,313.8962402
12,1,10946,108,322.4259338,107,319.2710266
13,1,10946,96,321.7083435,98,324.5
14,1,10946,102,316.6666565,101,320.6831665
15,1,10946,103,609.2815552,100,610.5999756
16,1,10946,104,610.1634521,102,608.1078491
17,1,10946,75,609.706665,74,609.5405273
10,2,10946,85,322.3294067,79,326.0506287
11,2,10946,84,338.3690491,83,321.6385498
12,2,10946,103,331.5242615,100,322.5499878
13,2,10946,100,331.0700073,99,322.6363525
14,2,10946,93,331.4301147,91,322.1978149
15,2,10946,100,613.5999756,94,612.6808472
16,2,10946,106,610.3207397,103,613.9708862
17,2,10946,65,611.7230835,70,613.2999878
10,0,10947,126,306.6190491,124,303.1774292
11,0,10947,101,310.3960266,99,307.5858459
12,0,10947,117,310.7350464,117,304.8888855
13,0,10947,104,318.490387,105,315.1523743
14,0,10947,123,308.4390259,119,307.0420227
15,0,10947,121,600.3471069,114,598.0701904
16,0,10947,120,601.0166626,121,601.3057861
17,0,10947,87,602.8161011,87,607.8275757
10,1,10947,128,315.6953125,127,316.2519836
11,1,10947,119,317.9411621,118,306.2203369
12,1,10947,96,327.6354065,97,315.2474365
13,1,10947,116,324.1724243,113,323.1327515
14,1,10947,99,326.0,97,320.2989807
15,1,10947,127,605.1968384,125,603.2960205
16,1,10947,118,604.6694946,118,599.8305054
17,1,10947,96,603.5625,94,601.2233887
10,2,10947,107,308.9345703,106,311.1697998
11,2,10947,119,324.3613586,120,309.4500122
12,2,10947,109,320.3853149,111,309.0
13,2,10947,96,320.7916565,97,307.2474365
14,2,10947,110,320.0545349,109,310.7064209
15,2,10947,104,608.7019043,100,604.8900146
16,2,10947,122,610.7868652,119,604.369751
17,2,10947,88,607.0454712,86,609.8023071
10,0,10948,156,290.4487305,154,299.149353
11,0,10948,240,284.3833313,228,278.4780579
12,0,10948,131,287.7709961,127,287.1889648
13,0,10948,133,293.5939941,126,310.6190491
14,0,10948,127,292.4409485,124,297.4274292
15,0,10948,126,594.1746216,120,600.6333618
16,0,10948,116,590.8275757,115,593.2260742
17,0,10948,89,589.5505371,89,595.5393066
10,1,10948,137,295.5328369,134,292.2612
11,1,10948,149,296.8590698,148,293.7567444
12,1,10948,226,287.7831726,220,283.5272827
13,1,10948,130,287.0,127,295.9370117
14,1,10948,133,289.1503906,131,303.4198608
15,1,10948,133,590.2857056,128,599.515625
16,1,10948,124,592.7984009,117,598.0512695
17,1,10948,93,584.9677124,87,591.5861816
11,2,10948,134,299.037323,132,292.0606079
12,2,10948,147,290.3877563,144,293.7986145
13,2,10948,208,293.3413391,200,289.3699951
14,2,10948,128,284.390625,128,290.6171875
15,2,10948,132,588.5302734,128,595.796875
16,2,10948,128,592.7734375,125,596.4879761
17,2,10948,87,585.0,84,600.4880981
10,3,10949,278,311.4280701,276,310.8297119
11,3,10949,303,319.3102417,290,311.3137817
12,3,10949,297,322.9663391,290,315.620697
13,3,10949,303,331.8646851,296,318.591217
14,3,10949,295,324.0305176,284,315.3697205
15,3,10949,339,609.548645,337,612.1276245
16,3,10949,322,607.6118164,316,608.3544312
17,3,10949,281,604.2989502,278,609.5144043
10,4,10949,343,315.2128296,338,307.550293
11,4,10949,337,316.8575745,325,307.4646301
12,4,10949,356,318.54776,350,302.7799988
13,4,10949,356,324.6685486,352,314.7698975
14,4,10949,330,328.5787964,326,325.9601135
15,4,10949,323,611.5944214,320,607.3218994
16,4,10949,370,612.3891602,369,612.0379639
17,4,10949,328,606.6280518,335,613.3164063
10,5,10949,384,317.2890625,376,304.0452271
11,5,10949,355,325.4619751,353,307.3456116
12,5,10949,349,319.446991,341,309.5307922
13,5,10949,343,321.7084656,336,313.7976074
14,5,10949,238,303.8025208,332,321.2078247
15,5,10949,11,587.6363525,311,608.1896973
16,5,10949,10,584.9000244,308,610.1655884
10,0,10950,85,344.3764648,84,336.6190491
11,0,10950,120,339.5166626,115,325.9478149
12,0,10950,124,340.1774292,120,337.875
13,0,10950,137,342.8613281,133,339.2030029
14,0,10950,117,339.4358826,117,330.1965942
15,0,10950,126,621.2142944,123,622.1381836
16,0,10950,136,621.4485474,130,622.4846191
17,0,10950,134,622.4104614,124,621.3225708
10,1,10950,114,330.2982483,111,324.5045166
11,1,10950,119,355.6806641,118,331.5847473
12,1,10950,132,346.5378723,130,332.16922
13,1,10950,158,349.4493713,155,349.1548462
14,1,10950,151,350.0993347,145,343.8896484
15,1,10950,116,632.1810303,115,625.7391357
16,1,10950,147,627.836731,144,619.055542
17,1,10950,115,625.0869751,113,623.9203491
10,2,10950,91,340.6044006,90,335.1222229
11,2,10950,107,344.1401978,105,322.8857117
12,2,10950,105,354.2952271,104,333.115387
13,2,10950,130,346.4615479,127,338.3937073
14,2,10950,157,351.2165527,156,343.134613
15,2,10950,145,624.262085,141,623.0496216
16,2,10950,113,631.5840454,107,623.7943726
17,2,10950,93,627.053772,92,628.1630249
10,0,10951,92,298.5543518,90,295.5222168
11,0,10951,97,290.7422791,93,288.6989136
12,0,10951,94,291.7127686,88,293.25
13,0,10951,99,294.5858459,97,295.2989807
14,0,10951,91,303.4065857,79,302.9114075
15,0,10951,87,600.7816162,83,601.8795166
16,0,10951,89,603.9887695,82,600.2561035
17,0,10951,73,597.3287964,72,596.513916
10,1,10951,96,296.6145935,92,289.2934875
11,1,10951,91,304.3626404,90,300.3222351
12,1,10951,90,290.9222107,88,290.5681763
13,1,10951,94,297.3829651,92,304.5434875
14,1,10951,91,297.7802124,88,296.4431763
15,1,10951,89,592.8539429,82,592.5975342
16,1,10951,89,599.8876343,86,596.383728
17,1,10951,68,593.2647095,68,597.0
10,2,10951,105,304.980957,101,294.6633606
11,2,10951,95,310.3473816,92,289.2065125
12,2,10951,88,311.2954407,85,299.4235229
13,2,10951,82,302.3658447,80,294.2749939
14,2,10951,92,303.1739197,90,306.8999939
15,2,10951,89,595.5168457,88,596.4431763
16,2,10951,90,596.1777954,87,593.0
17,2,10951,77,595.0649414,72,603.861084
10,3,10952,491,295.7372742,484,295.0578613
11,3,10952,491,299.3890076,477,296.9098511
12,3,10952,502,301.6494141,482,296.8838196
13,3,10952,472,301.3898315,456,298.8508911
14,3,10952,512,297.9179688,491,298.0346375
15,3,10952,531,593.5272827,522,597.480835
16,3,10952,537,595.2067261,519,595.5895996
17,3,10952,372,589.083313,382,598.680603
10,4,10952,557,295.1454163,546,293.4395752
11,4,10952,538,300.3587341,522,297.3735657
12,4,10952,530,306.2849121,503,298.3399658
13,4,10952,525,304.4476318,499,302.7835693
14,4,10952,527,302.969635,503,307.493042
15,4,10952,518,599.2702637,502,601.1912231
16,4,10952,543,600.1068115,532,597.5526123
17,4,10952,433,592.0692749,429,604.2004395
10,5,10952,624,292.9535217,605,294.3636475
11,5,10952,226,275.6637268,565,294.1345215
12,5,10952,63,252.8253937,539,303.0946045
13,5,10952,94,265.4680786,522,306.3218384
14,5,10952,74,254.0675659,525,306.7028503
16,5,10952,1,0.0,494,599.8076782
10,0,10953,110,300.7909241,105,299.8476257
11,0,10953,121,305.4462891,119,294.6806641
12,0,10953,111,310.3153076,111,296.8468323
13,0,10953,103,306.5242615,101,307.8217773
14,0,10953,117,313.2649536,113,308.5398254
15,0,10953,101,600.3465576,101,604.6732788
16,0,10953,119,601.9411621,117,600.8290405
17,0,10953,82,602.8048706,81,605.2716064
10,1,10953,100,306.980011,97,296.6288757
11,1,10953,110,313.9909058,107,305.7476501
12,1,10953,117,313.8717957,115,301.7478333
13,1,10953,108,309.6388855,104,304.240387
14,1,10953,101,302.6138611,98,303.704071
15,1,10953,125,601.6079712,120,602.5583496
16,1,10953,98,605.3061523,96,602.625
17,1,10953,93,598.7957153,90,598.5666504
10,2,10953,72,307.597229,69,299.5217285
11,2,10953,90,312.4222107,95,299.3473816
12,2,10953,110,315.5545349,107,301.0467224
13,2,10953,115,312.5913086,107,306.3457947
14,2,10953,101,311.4356384,102,302.1568604
15,2,10953,95,596.2105103,93,599.9140015
16,2,10953,123,600.6422729,120,600.9083252
17,2,10953,85,594.3646851,84,597.4642944
10,3,10954,95,326.4631653,95,305.1684265
11,3,10954,94,330.5957336,95,313.4421082
12,3,10954,91,318.6593323,92,310.4021606
13,3,10954,90,330.6111145,90,318.2888794
14,3,10954,86,314.5348816,86,308.825592
15,3,10954,98,604.8673706,98,607.3265381
16,3,10954,84,609.5357056,84,607.8095093
17,3,10954,78,595.0128174,79,602.6202393
10,4,10954,85,313.7999878,85,313.894104
11,4,10954,87,322.8505859,87,311.0115051
12,4,10954,94,334.6595764,90,314.222229
13,4,10954,91,310.4065857,91,324.8241882
14,4,10954,88,325.2386475,88,330.8295593
15,4,10954,89,601.1235962,90,609.6555786
16,4,10954,95,605.3157959,94,607.9680786
17,4,10954,71,592.6760864,73,608.4246826
10,5,10954,77,312.2077942,76,309.2631531
11,5,10954,28,281.3571472,85,314.0235291
12,5,10954,29,285.0689697,87,314.1264343
11,3,10955,100,296.6099854,97,289.9793701
12,3,10955,118,284.6694946,117,284.6495667
13,3,10955,103,282.1359253,100,281.1600037
14,3,10955,118,289.0932312,119,285.6218567
